id,City,Country,Date,Humidity,Lat,Lng,Cloudiness,Max Temp,Wind Speed
1682180,Tignoan,PH,1661260378,89,14.5647,121.6197,100,77.95,10.87
55671,Kismayo,SO,1661260380,68,-0.3582,42.5454,60,78.93,18.97
1510377,Belyy Yar,RU,1661260381,63,53.6039,91.3903,0,58.89,2.24
2429344,Kyabé,TD,1661260382,56,9.4515,18.9449,39,87.4,6.62
2562247,Marsaxlokk,MT,1661260383,54,35.8419,14.5431,20,86.61,8.05
1621313,Ambulu,ID,1661260385,81,-8.345,113.6058,100,73.72,6.71
1715015,Dicabisagan,PH,1661260386,87,17.0818,122.4157,100,79.34,18.99
2120591,Tilichiki,RU,1661260387,91,60.4667,166.1,70,49.69,0.78
2013279,Vostok,RU,1661260389,99,46.4856,135.8833,100,49.8,9.57
2068655,Katherine,AU,1661260390,37,-14.4667,132.2667,0,66.52,5.75
2360541,Gayéri,BF,1661260391,66,12.6497,0.4931,99,83.48,11.95
3397154,Juazeiro,BR,1661260392,61,-9.4117,-40.4986,75,77.18,12.66
6171633,Ucluelet,CA,1661260394,92,48.9329,-125.5528,23,59.09,5.17
4280539,Topeka,US,1661260109,92,39.0483,-95.678,40,69.22,1.01
3002510,Le Pradet,FR,1661260396,60,43.1066,6.0172,0,92.61,6.91
610612,Aktau,KZ,1661260397,33,43.65,51.2,0,86.58,9.35
310892,Kadirli,TR,1661260399,51,37.3739,36.0961,26,90.91,11.81
866062,Iskateley,RU,1661260406,60,67.6803,53.1512,100,66.06,15.84
3452640,Porto Seguro,BR,1661260407,78,-16.4497,-39.0647,75,75.72,3.44
2063036,Port Lincoln,AU,1661260408,69,-34.7333,135.8667,89,52.61,12.5
8079926,Labuhan,ID,1661260409,75,-6.8844,112.2051,26,80.64,8.23
524534,Mukhtolovo,RU,1661260411,24,55.4644,43.1953,4,87.19,6.26
553766,Kamenka,RU,1661260412,19,51.3223,42.7678,0,87.15,16.15
5969025,Haines Junction,CA,1661260413,97,60.7522,-137.5108,99,50.18,6.38
644499,Nivala,FI,1661260414,42,63.9167,24.9667,97,68.68,4.25
1214073,Rantauprapat,ID,1661260416,97,2.1,99.8333,85,74.14,0.63
758651,Sokółka,PL,1661260417,39,53.4072,23.5023,17,83.68,10.29
3139597,Sistranda,NO,1661260418,76,63.7256,8.834,42,66.16,14.25
162627,Yabrūd,SY,1661260420,31,33.9674,36.6574,42,81.52,8.75
3577430,Road Town,VG,1661260421,79,18.4167,-64.6167,40,84.29,9.22
5046001,Sartell,US,1661260224,90,45.6216,-94.2069,75,63.97,0.0
2109701,Auki,SB,1661260423,87,-8.7676,160.7034,21,76.98,3.98
777019,Vardø,NO,1661260424,51,70.3705,31.1107,0,62.58,23.02
662622,Vlădeşti,RO,1661260426,65,45.1167,24.3,100,78.21,1.99
964406,Port Shepstone,ZA,1661260427,64,-30.7414,30.455,5,68.76,24.23
693510,Slobidka,UA,1661260215,28,47.8869,29.3461,5,91.04,12.48
3516926,Pinotepa Nacional,MX,1661260429,92,16.3167,-98.0167,92,72.95,3.53
2037335,Fuyu,CN,1661260430,71,45.1833,124.8167,93,58.66,2.82
1310120,Mawlaik,MM,1661260436,97,23.6333,94.4167,3,77.97,1.39
2122614,Ekhabi,RU,1661260437,98,53.5102,142.9671,100,53.26,19.71
1267394,Kāvali,IN,1661260439,51,14.9167,79.9833,95,91.26,8.21
4004293,Ixtapa,MX,1661260440,83,20.7,-105.2,75,77.23,9.22
102527,Sakakah,SA,1661260150,11,29.9697,40.2064,0,97.54,16.84
2027002,Bayangol,RU,1661260442,96,50.6977,103.4656,96,46.18,5.93
4174715,Tallahassee,US,1661259908,91,30.4383,-84.2807,100,78.64,1.14
1849892,Tottori-shi,JP,1661260287,81,35.5,134.2333,1,76.98,4.0
1707511,Languyan,PH,1661260449,82,5.2618,120.0807,100,79.86,4.54
3393692,Itarema,BR,1661260450,52,-2.9248,-39.9167,100,87.17,16.44
6111696,Port-Cartier,CA,1661260348,69,50.0334,-66.8654,100,62.74,4.47
2134814,Sola,VU,1661260457,76,-13.8833,167.55,64,79.75,20.62
933077,Shakawe,BW,1661260459,11,-18.3667,21.85,5,86.11,9.37
3372760,Praia da Vitória,PT,1661260460,76,38.7333,-27.0667,100,77.76,9.06
1503037,Kodinsk,RU,1661260461,95,58.6881,99.1844,63,45.16,4.34
689817,Verkhovyna,UA,1661260462,85,48.1557,24.7911,100,70.9,2.15
922704,Lubumbashi,CD,1661260234,22,-11.6609,27.4794,39,82.65,6.93
1197895,Keshabpur,BD,1661260465,87,22.9183,89.2112,100,80.17,6.08
473910,Vetluga,RU,1661260466,33,57.8557,45.781,5,85.17,5.97
137268,Sūsangerd,IR,1661260467,6,31.5608,48.1831,0,111.56,19.93
5972291,Havre-St-Pierre,CA,1661260469,90,50.2334,-63.5986,100,64.31,4.92
3388304,São Miguel,BR,1661260470,78,-5.4667,-35.3667,99,72.37,16.71
778707,Mehamn,NO,1661260471,47,71.0357,27.8492,20,62.51,42.57
189741,Lamu,KE,1661260472,71,-2.2717,40.902,6,80.82,17.45
1217007,Koson,UZ,1661260474,8,39.0375,65.585,0,89.92,6.33
1502862,Kolpashevo,RU,1661260475,72,58.3131,82.9089,100,59.18,4.94
1694365,Patnongon,PH,1661260476,83,10.9132,121.9937,100,78.78,5.14
2270385,Camacha,PT,1661260477,73,33.0833,-16.3333,40,72.82,16.11
111822,Yazd,IR,1661260479,8,31.8972,54.3675,1,90.86,11.95
3021221,Dombasle-sur-Meurthe,FR,1661260480,37,48.6252,6.3497,0,85.33,5.75
2206894,Hokitika,NZ,1661260481,84,-42.7167,170.9667,100,46.38,5.32
338832,Dire Dawa,ET,1661260482,37,9.5931,41.8661,17,86.23,12.44
3489440,Morant Bay,JM,1661260484,74,17.8815,-76.4093,58,83.82,7.49
3420846,Qaqortoq,GL,1661260485,84,60.7167,-46.0333,100,43.7,9.71
2139521,Noumea,NC,1661260486,99,-22.2763,166.4572,0,73.0,8.63
2246451,Saint-Louis,SN,1661260487,43,16.3333,-15.0,97,94.1,5.75
564234,Dukhovshchina,RU,1661260489,34,55.1919,32.4111,69,84.52,8.75
1490085,Tarko-Sale,RU,1661260490,57,64.9225,77.785,6,71.4,7.9
5905393,Bonavista,CA,1661260491,73,48.6499,-53.1147,100,65.03,11.61
3359736,Vredendal,ZA,1661260493,9,-31.6683,18.5012,0,91.99,16.89
152663,Mugumu,TZ,1661260494,25,-1.85,34.7,98,82.56,6.53
5866063,Kenai,US,1661260495,89,60.5544,-151.2583,100,53.65,4.61
3500957,La Romana,DO,1661260498,89,18.4273,-68.9728,40,82.76,0.0
2314705,Kikwit,CD,1661260499,30,-5.041,18.8162,100,94.96,1.79
3984997,San Quintín,MX,1661260500,89,30.4833,-115.95,37,68.47,6.8
3994469,Ojinaga,MX,1661260501,100,29.5667,-104.4167,0,70.75,0.0
123941,Mīnāb,IR,1661260503,25,27.1467,57.0801,20,102.52,6.91
8010683,Porto Santo,PT,1661260504,65,33.072,-16.3415,40,77.38,13.8
5919850,Chapais,CA,1661260505,69,49.7834,-74.8492,65,62.38,3.94
3155152,Gravdal,NO,1661260507,76,68.1214,13.5031,75,51.69,11.5
3355624,Maltahöhe,NA,1661260508,6,-24.8333,16.9833,4,81.01,16.17
1519030,Chu,KZ,1661260509,13,43.5983,73.7614,0,84.49,13.89
1516589,Zhezkazgan,KZ,1661260511,27,47.8043,67.7144,0,73.38,17.9
876123,Lumeje,AO,1661260512,14,-11.55,20.7833,54,88.95,7.96
1786770,Yibin,CN,1661260513,59,28.7667,104.6238,53,91.29,0.65
1257928,Sabalgarh,IN,1661260514,81,26.25,77.4,30,80.04,11.3
2782054,Bad Hall,AT,1661260516,88,48.0383,14.2077,100,64.11,5.99
2181997,Takaka,NZ,1661260517,81,-40.85,172.8,7,51.57,6.06
2027042,Batagay-Alyta,RU,1661260518,92,67.8006,130.4114,100,39.63,2.62
1651531,Ambon City,ID,1661260520,100,-3.6954,128.1814,40,75.34,4.61
1489401,Toora-Khem,RU,1661260521,62,52.4675,96.11,34,48.2,4.56
5746545,Portland,US,1661260054,83,45.5234,-122.6762,20,63.75,4.61
5554428,Ketchikan,US,1661260523,94,55.3422,-131.6461,100,57.67,0.0
4019219,Agua Verde,MX,1661260524,87,22.9,-106.05,61,75.29,2.3
1788852,Xining,CN,1661260273,83,36.6167,101.7667,90,65.3,6.26
3832791,Villa Carlos Paz,AR,1661260273,28,-31.4241,-64.4978,0,61.88,4.88
1254046,Tura,IN,1661260528,95,25.5198,90.2201,100,77.34,3.8
1062553,Mahanoro,MG,1661260529,64,-19.9,48.8,9,73.6,6.38
2176639,Batemans Bay,AU,1661260530,81,-35.7167,150.1833,100,44.31,8.39
3658666,Cuenca,EC,1661260532,76,-2.8833,-78.9833,20,50.13,3.44
2297810,Mumford,GH,1661260535,83,5.2618,-0.759,100,76.21,14.09
2186111,Ngunguru,NZ,1661260536,90,-35.6167,174.5,25,51.4,6.85
1735799,Sri Aman,MY,1661260537,94,1.2376,111.4621,100,77.05,0.0
1852357,Shimoda,JP,1661260540,93,34.6667,138.95,100,80.1,7.25
485215,Synya,RU,1661260541,39,65.3718,58.0387,73,80.22,8.95
2445704,Diffa,NE,1661260542,48,13.3154,12.6113,95,90.73,9.06
4619943,East Brainerd,US,1661260544,94,34.9959,-85.1502,75,73.17,0.0
666600,Şoarş,RO,1661260546,41,45.9333,24.9167,93,82.4,2.71
2030065,Mandalgovi,MN,1661260547,65,45.7625,106.2708,53,51.51,2.84
3533462,Acapulco de Juárez,MX,1661260348,78,16.8634,-99.8901,75,76.82,6.91
1106643,Quatre Cocos,MU,1661260549,69,-20.2078,57.7625,21,73.51,17.02
1785036,Zhangye,CN,1661260551,60,38.9342,100.4517,50,69.49,6.46
1235846,Matara,LK,1661260552,83,5.9485,80.5353,100,79.61,14.41
1493162,Salym,RU,1661260553,63,60.0625,71.4789,36,71.13,1.14
104515,Makkah al Mukarramah,SA,1661260414,13,21.4267,39.8261,89,105.64,24.81
1067565,Beloha,MG,1661260555,57,-25.1667,45.05,5,76.26,18.34
1262546,Mūlki,IN,1661260557,94,13.1,74.8,100,76.28,5.75
578953,Barvikha,RU,1661260558,31,55.74,37.27,0,90.36,8.95
1260206,Pāsighāt,IN,1661260559,85,28.0667,95.3333,23,83.46,1.32
702477,Lyubech,UA,1661260560,19,51.7026,30.6569,40,88.05,16.89
2174444,Bowen,AU,1661260562,84,-20.0167,148.2333,0,66.36,4.54
1651591,Amahai,ID,1661260563,88,-3.3333,128.9167,99,77.36,5.3
2641434,Northam,GB,1661260564,68,51.0333,-4.2167,96,70.25,11.3
3445831,Uberlândia,BR,1661260309,33,-18.9186,-48.2772,0,74.17,13.62
1337617,Muli,MV,1661260567,74,2.9167,73.5667,98,82.99,13.96
5816320,Bainbridge Island,US,1661260438,87,47.6262,-122.5212,0,61.27,1.01
2017215,Sangar,RU,1661260569,99,63.9242,127.4739,100,44.74,3.24
6086673,Neepawa,CA,1661260570,95,50.2289,-99.4664,63,64.8,5.14
2381972,Adrar,MR,1661260571,13,20.5022,-10.0711,2,106.09,5.53
652977,Keuruu,FI,1661260573,54,62.2667,24.7,100,69.98,3.53
1166993,Rawalpindi,PK,1661260574,66,33.6007,73.0679,3,90.23,3.0
1166062,Sarai Sidhu,PK,1661260575,52,30.5949,71.9698,50,95.04,4.34
245785,Abéché,TD,1661260577,49,13.8292,20.8324,96,88.81,6.76
3625710,Upata,VE,1661260578,88,8.0086,-62.3989,77,72.19,4.76
1489853,Tazovsky,RU,1661260579,62,67.4667,78.7,98,63.57,12.82
113632,Taft,IR,1661260580,8,31.7471,54.2088,0,89.55,11.5
256952,Milos,GR,1661260582,73,36.75,24.4333,100,77.68,3.94
6111862,Port Hardy,CA,1661260583,100,50.6996,-127.4199,100,57.38,3.44
636947,Siilinjärvi,FI,1661260584,77,63.0833,27.6667,20,64.42,4.61
3450843,Rubiataba,BR,1661260587,30,-15.1644,-49.8033,7,78.89,11.32
2018069,Peleduy,RU,1661260588,83,59.6289,112.7406,100,50.22,2.89
3464274,Encantado,BR,1661260589,74,-29.2361,-51.8697,0,65.05,3.4
3472864,Águas Formosas,BR,1661260590,73,-17.0822,-40.9358,100,67.57,2.75
4220629,St. Marys,US,1661260592,91,30.7305,-81.5465,0,82.51,6.91
1276416,Betamcherla,IN,1661260593,48,15.4667,78.1667,82,87.64,15.17
1855342,Nishihara,JP,1661260594,79,26.1842,127.7558,20,85.28,10.36
298033,Viranşehir,TR,1661260596,18,37.2353,39.7631,0,98.29,11.32
1614455,Ban Phai,TH,1661260597,68,16.06,102.731,100,84.42,2.95
518619,Novaya Malykla,RU,1661260598,23,54.2,49.95,31,87.51,8.37
2012956,Yerbogachën,RU,1661260599,85,61.2767,108.0108,100,45.45,3.67
2395915,Abomey,BJ,1661260601,88,7.1829,1.9912,100,74.35,9.17
951441,Sundumbili,ZA,1661260602,48,-29.1337,31.3975,0,73.67,15.77
3517970,Pochutla,MX,1661260603,77,15.7432,-96.4661,7,76.82,3.67
4513583,Hamilton,US,1661260604,93,39.1834,-84.5333,75,70.75,6.91
3405924,Beberibe,BR,1661260606,57,-4.1797,-38.1306,24,84.6,12.77
5710360,Winnemucca,US,1661260321,32,40.973,-117.7357,0,51.85,0.0
3394745,Mocajuba,BR,1661260613,44,-2.5842,-49.5072,61,89.06,2.68
2620767,Harboøre,DK,1661260614,63,56.6175,8.1807,18,72.27,16.15
1489656,Teya,RU,1661260616,90,60.3778,92.6267,100,49.35,5.17
2521582,Arona,ES,1661260617,51,28.0996,-16.681,20,83.01,24.16
921786,Mitsamiouli,KM,1661260618,72,-11.3847,43.2844,50,76.87,12.01
2013465,Verkhoyansk,RU,1661260619,79,67.5447,133.385,100,44.71,4.25
2158767,Mareeba,AU,1661260621,98,-17.0,145.4333,10,65.12,1.61
2171465,Clarence Town,AU,1661260622,96,-32.5833,151.7833,100,46.94,14.5
2464701,Tataouine,TN,1661260624,30,32.9297,10.4518,0,93.02,6.53
2112576,Ishinomaki,JP,1661260625,93,38.4167,141.3,12,75.76,3.67
1283217,Khanbari,NP,1661260626,88,27.3747,87.2039,100,76.14,1.79
496285,Severodvinsk,RU,1661260628,63,64.5635,39.8302,100,68.11,7.0
4986020,Big Rapids,US,1661260388,100,43.6981,-85.4837,0,61.09,0.0
58933,Garoowe,SO,1661260636,35,8.4054,48.4845,100,88.2,23.69
1628884,Sampit,ID,1661260637,89,-2.5333,112.95,100,75.24,3.18
709584,Druzhba,UA,1661260638,32,52.0428,33.9453,49,87.87,12.44
1643078,Indramayu,ID,1661260641,69,-6.3264,108.32,57,82.17,11.92
2125711,Esso,RU,1661260642,76,55.9333,158.7,100,55.62,5.44
2348773,Awka,NG,1661260643,72,6.2101,7.0741,98,81.82,9.31
4891382,Evanston,US,1661260377,72,42.0411,-87.6901,40,71.11,6.91
1502073,Krasnosel'kup,RU,1661260646,54,65.7,82.4667,16,69.03,9.62
2210554,Sirte,LY,1661260647,49,31.2089,16.5887,0,86.47,13.71
1528998,Yumen,CN,1661260648,34,40.2833,97.2,0,74.01,13.42
3619267,El Viejo,NI,1661260649,100,12.6633,-87.1672,40,73.62,0.0
2140558,Koumac,NC,1661260651,77,-20.5667,164.2833,72,73.0,3.85
1604767,Yasothon,TH,1661260652,73,15.75,104.1333,95,83.26,1.48
3546791,Moa,CU,1661260653,78,20.6569,-74.9403,100,82.0,7.14
2381334,Atar,MR,1661260655,22,20.5169,-13.0499,12,102.96,4.41
2016307,Solnechnyy,RU,1661260656,94,50.7214,136.6319,100,51.01,15.23
3104324,Zaragoza,ES,1661260578,33,41.6561,-0.8773,0,92.01,3.44
2055868,Yantal',RU,1661260658,95,56.8471,105.2542,100,43.84,7.94
1608263,Nong Chik,TH,1661260659,73,6.8436,101.178,100,80.73,8.84
3833883,Trelew,AR,1661260661,54,-43.249,-65.3051,100,55.62,7.45
1527497,Kyzyl-Suu,KG,1661260666,46,42.3414,78.0056,7,63.52,2.62
5082790,Atkinson,US,1661260668,95,42.8384,-71.147,100,71.19,1.01
2447513,Arlit,NE,1661260669,22,18.7369,7.3853,96,101.28,9.33
471909,Vorontsovka,RU,1661260670,13,50.6132,40.3549,0,90.16,16.42
2071860,Esperance,AU,1661260496,63,-33.8667,121.9,83,53.38,5.32
2436400,Ati,TD,1661260672,46,13.2154,18.3353,37,91.89,7.94
1791464,Wenling,CN,1661260674,87,28.3669,121.36,100,81.72,6.98
3416888,Grindavik,IS,1661260676,71,63.8424,-22.4338,0,57.15,16.11
4267661,Arkansas City,US,1661260451,72,37.062,-97.0384,0,67.68,3.44
3662252,São Paulo de Olivença,BR,1661260678,66,-3.3783,-68.8725,27,78.06,3.78
921889,Fomboni,KM,1661260680,76,-12.28,43.7425,15,75.45,15.68
1789647,Xichang,CN,1661260681,84,27.8964,102.2634,100,72.43,4.21
2513222,Níjar,ES,1661260682,34,36.9665,-2.206,20,91.04,17.27
207570,Mwene-Ditu,CD,1661260683,16,-7.0,23.45,35,93.9,5.48
3404558,Cabedelo,BR,1661260685,82,-6.9811,-34.8339,75,74.07,16.13
1337607,Kudahuvadhoo,MV,1661260686,72,2.6708,72.8944,91,83.16,13.0
552465,Kargopol',RU,1661260687,35,61.5071,38.9456,81,81.36,6.33
2312895,Mbandaka,CD,1661260689,52,0.0487,18.2603,87,83.7,1.28
4004274,Ixtlahuacán del Río,MX,1661260690,97,20.8667,-103.25,46,60.28,1.1
3388266,São Miguel do Tapuio,BR,1661260546,37,-5.5036,-41.3233,100,88.56,10.02
2084442,Vanimo,PG,1661260692,87,-2.6741,141.3028,100,78.89,7.0
3369174,Calvinia,ZA,1661260693,12,-31.4707,19.776,0,77.02,19.35
2439155,Tanout,NE,1661260695,40,14.9709,8.8879,100,90.57,9.04
3663475,Maraã,BR,1661260696,69,-1.8333,-65.3667,67,78.62,2.71
1337606,Eydhafushi,MV,1661260697,77,5.1033,73.0708,58,81.73,14.5
2014743,Tygda,RU,1661260698,74,53.1167,126.3333,3,54.27,6.87
359796,Suez,EG,1661260700,20,29.9737,32.5263,0,101.86,13.06
6316343,Alta Floresta,BR,1661260701,33,-9.8756,-56.0861,48,87.62,11.5
4615145,Cookeville,US,1661260519,99,36.1628,-85.5016,0,72.41,1.01
486645,Sukhobezvodnoye,RU,1661260708,32,57.0491,44.8891,6,85.05,5.79
3832899,Viedma,AR,1661260709,41,-40.8135,-62.9967,17,57.07,16.06
1252783,Yārāda,IN,1661260710,94,17.65,83.2667,75,80.92,2.3
